,KHIPU_ID,CREATED_BY,CREATED_ON,CHANGED_BY,CHANGED_ON,NOTES,plainnotes
788,1000369,eric,2007-03-23 13:18:20,,0000-00-00 00:00:00,10. Groups 17 and 19 both have the same relationship among the first 4 pendants: (formulae),
789,1000378,eric,2007-03-27 15:46:41,,0000-00-00 00:00:00,"* unless otherwise noted, pendant cords are attached by opening twist end and passing primary cord through","* unless otherwise noted, pendant cords are attached by opening twist end and passing primary cord through"
790,1000381,eric,2007-04-04 14:02:18,,0000-00-00 00:00:00,"Beginning: ""needlework bundle"":  wrapping in brown and white stripes of ~.5cm ea. Wrapped over a core of cords. ",
791,1000382,eric,2007-04-05 15:03:07,,0000-00-00 00:00:00,Camelid khipu with canutos. Significant insect damage at one end. Khipu has been kept in a large cedar-lined box. Braided primary cord.,Camelid khipu with canutos. Significant insect damage at one end. Khipu has been kept in a large cedar-lined box. Braided primary cord.
792,1000382,eric,2007-04-06 14:10:08,,0000-00-00 00:00:00,"Groups 19 and 20 have been reconstructed as ""best guesses."" The strings are no longer connected with the canutos. It is possible that pendant 76 belongs with canuto 16.","Groups 19 and 20 have been reconstructed as ""best guesses."" The strings are no longer connected with the canutos. It is possible that pendant 76 belongs with canuto 16."
793,1000387,eric,2007-04-12 15:38:11,,0000-00-00 00:00:00,cord # 20 is formed as such (there is a drawing in the notes):,
794,1000396,eric,2007-04-20 15:57:55,,0000-00-00 00:00:00,"(Notes translated from German by Eric Phelan): Khipu bundle - ancient Peruvian knot-writing, found in Huaura Valley ( at Lima) at the Hacienda Santa Rosalia in the remains of a building (einem Gebauderest), probably an Inkan Tambo at the entrance/start of an old Inkan road in the cultivated valley. Nearby lie the remains of a small settlement and a graveyard. This piece is made of 163 cords, which are arranged in groups of 15 cords and lined up on a 116cm long cord. The cord lengths are on average between 35 and 56 cm. Different/various knots designate tens and ones,and  different/various colors,  beige, brown, bark blue, light blue, and a beige-blue mixture, probably the types of goods, or the type of person that these recordings have to do with (refer to).","(Notes translated from German by Eric Phelan): Khipu bundle - ancient Peruvian knot-writing, found in Huaura Valley ( at Lima) at the Hacienda Santa Rosalia in the remains of a building (einem Gebauderest), probably an Inkan Tambo at the entrance/start of an old Inkan road in the cultivated valley. Nearby lie the remains of a small settlement and a graveyard. This piece is made of 163 cords, which are arranged in groups of 15 cords and lined up on a 116cm long cord. The cord lengths are on average between 35 and 56 cm. Different/various knots designate tens and ones,and  different/various colors,  beige, brown, bark blue, light blue, and a beige-blue mixture, probably the types of goods, or the type of person that these recordings have to do with (refer to)."
795,1000395,eric,2007-04-20 16:01:36,,0000-00-00 00:00:00,"This khipu appears to be 2 objects knotted together. A (refers to diagram) is a cord with two pendants, and c which is looped and tied to the primary cord. B is a cord with 8 pendants, some which have subsidiaries. The knots are all single knots. No obvious decimal arrangement. G. Urton determined that this is most like a modern herder's khipu or a middle horizon khipu and decided not to study it. All cotton, AB color","This khipu appears to be 2 objects knotted together. A (refers to diagram) is a cord with two pendants, and c which is looped and tied to the primary cord. B is a cord with 8 pendants, some which have subsidiaries. The knots are all single knots. No obvious decimal arrangement. G. Urton determined that this is most like a modern herder's khipu or a middle horizon khipu and decided not to study it. All cotton, AB color"
796,1000383,eric,2007-04-26 14:31:01,,0000-00-00 00:00:00,Cord fiber types:,
797,1000385,eric,2007-04-26 15:44:13,,0000-00-00 00:00:00,1. Most canuto groups are created by doubling cords over the primary cord and wrapping the bundle with colored camelid thread(called here canuto). Therefore at the primary cord there appear to be two pendant cords going around the primary cord. It is not possible to distinguish which pendants at B belong to which cords at A.,1. Most canuto groups are created by doubling cords over the primary cord and wrapping the bundle with colored camelid thread(called here canuto). Therefore at the primary cord there appear to be two pendant cords going around the primary cord. It is not possible to distinguish which pendants at B belong to which cords at A.
798,1000385,eric,2007-04-26 15:45:41,,0000-00-00 00:00:00,"2. The groups at A are connected with three cords wrapped around primary cord; they are not doubled, so three plied cords show ar primary cord and there are only 3 cords coming out of canuto.","2. The groups at A are connected with three cords wrapped around primary cord; they are not doubled, so three plied cords show ar primary cord and there are only 3 cords coming out of canuto."
799,1000385,eric,2007-04-26 15:49:34,,0000-00-00 00:00:00,3. Fiber types:,
800,1000385,eric,2007-04-26 15:50:00,,0000-00-00 00:00:00,4. Canuto ribs: end of the cord is doubled back on itself and wrapped with colored thread,4. Canuto ribs: end of the cord is doubled back on itself and wrapped with colored thread
801,1000385,eric,2007-04-26 15:50:16,,0000-00-00 00:00:00,** There are two diagrams in the notes,** There are two diagrams in the notes
802,1000403,eric,2007-04-27 16:32:50,,0000-00-00 00:00:00,"1. 3s1,3s2. The GG sub is tied around the GG ply, the AB sub is tied around the AB ply.","1. 3s1,3s2. The GG sub is tied around the GG ply, the AB sub is tied around the AB ply."
803,1000403,eric,2007-04-27 16:33:02,,0000-00-00 00:00:00,2. Pendant 15 is broken at 8.0 cm,
804,1000403,eric,2007-04-27 16:33:16,,0000-00-00 00:00:00,3. Pendant 20 is broken at 11.0 cm,3. Pendant 20 is broken at 11.0 cm
805,1000404,eric,2007-05-02 14:30:34,,0000-00-00 00:00:00,1) No wool noted in examination of the khipu,
806,1000404,eric,2007-05-02 14:35:15,,0000-00-00 00:00:00,"1) Pendants 2 and 3 are one continuous lenght cord. They are bound together by the subsidiaries, which encircle both cords. Here the subs are noted under pendant 2.","1) Pendants 2 and 3 are one continuous lenght cord. They are bound together by the subsidiaries, which encircle both cords. Here the subs are noted under pendant 2."
807,1000404,eric,2007-05-02 14:35:44,,0000-00-00 00:00:00,2) 2s1 and 2s2: The subs are knotted together at 2.5,2) 2s1 and 2s2: The subs are knotted together at 2.5
808,1000404,eric,2007-05-02 14:36:17,,0000-00-00 00:00:00,3) 4s2 is tied back to the pendant string with a knot 3.0 cm after its attachment,3) 4s2 is tied back to the pendant string with a knot 3.0 cm after its attachment
809,1000404,eric,2007-05-02 14:36:37,,0000-00-00 00:00:00,4) 5 & 6 are the same cord,4) 5 & 6 are the same cord
810,1000404,eric,2007-05-02 14:36:53,,0000-00-00 00:00:00,5) Knot in pendant at 7.5 cm. Knotted section 4.0 cm,5) Knot in pendant at 7.5 cm. Knotted section 4.0 cm
811,1000404,eric,2007-05-02 14:57:11,,0000-00-00 00:00:00,5) A diagram,5) A diagram
812,1000404,eric,2007-05-02 14:57:40,,0000-00-00 00:00:00,"6) Pendant 78.8 are one continuous length of string, knotted around pendant","6) Pendant 78.8 are one continuous length of string, knotted around pendant"
813,1000404,eric,2007-05-02 14:58:32,,0000-00-00 00:00:00,"7) The knots are spaced at, in many cases along most of the length of the string. It seems likely that this is a decimal khipu","7) The knots are spaced at, in many cases along most of the length of the string. It seems likely that this is a decimal khipu"
814,1000413,eric,2007-05-04 14:50:41,,0000-00-00 00:00:00,"1. Top cords are inserted through the pendant cord attachments, free end inserted through twisted end. The top pendant falls to the right or left of the pendant cord groups. This is indicated by R or L on the data sheet.","1. Top cords are inserted through the pendant cord attachments, free end inserted through twisted end. The top pendant falls to the right or left of the pendant cord groups. This is indicated by R or L on the data sheet."
815,1000413,eric,2007-05-04 14:51:00,,0000-00-00 00:00:00,T1: Looped end of cord to the Right. Tail comes off center of group,T1: Looped end of cord to the Right. Tail comes off center of group
816,1000413,eric,2007-05-04 14:54:01,,0000-00-00 00:00:00,T2: Looped end to right. Tail in center.,
817,1000414,eric,2007-05-11 14:29:53,,0000-00-00 00:00:00,"Is in the form of a loop with a tail. Diagram on front page. 10.0 cm tail, knot which joins loop, 2.0 cm through knot, 6.0 cm to first cord","Is in the form of a loop with a tail. Diagram on front page. 10.0 cm tail, knot which joins loop, 2.0 cm through knot, 6.0 cm to first cord"
818,1000414,eric,2007-05-11 14:33:37,,0000-00-00 00:00:00,"Pendant 2 & 3, are continuous string ties around primary cord with one overhand knot. There is a 2Lz knot in the string at the point where it is tied. This know has been attributed to pendant 2.","Pendant 2 & 3, are continuous string ties around primary cord with one overhand knot. There is a 2Lz knot in the string at the point where it is tied. This know has been attributed to pendant 2."
819,1000415,eric,2007-05-11 14:50:12,,0000-00-00 00:00:00,1) Most likely the pendant cords have been moved along primary cord for convenience in mounting. They are approximately equally spaced but it is improbable that his represents their original arrangement.,1) Most likely the pendant cords have been moved along primary cord for convenience in mounting. They are approximately equally spaced but it is improbable that his represents their original arrangement.
820,1000416,eric,2007-05-11 15:57:18,,0000-00-00 00:00:00,"""cute little khipu"" - G.U.","""cute little khipu"" - G.U."
821,1000417,eric,2007-05-11 16:24:35,,0000-00-00 00:00:00,Markers: strings  tied around plies of the primary cord and knotted on the end. About 0.5 cm long. Same color as primary cord.,
822,1000454,gurton,2008-03-02 19:17:49,,0000-00-00 00:00:00,,
823,1000471,gurton,2008-04-03 16:12:44,,0000-00-00 00:00:00,"No cord lengths are given in original information, so all cords have been given the arbitrary uniform value of 30 cm.",
824,1000454,gurton,2009-02-11 17:16:34,,0000-00-00 00:00:00,Tricolor mottling in Group 1 is anomalous.,
825,1000456,gurton,2009-02-11 18:01:06,,0000-00-00 00:00:00,"Original data labels first 3 chords ""I-III"", starting with #""1"" on the 4th cord.  Unclear as to the reasoning for this separation, unaddressed in original data notes.  Entered as ""1-3"" in database, with original #""1"" now labeled ""4"".","Original data labels first 3 chords ""I-III"", starting with #""1"" on the 4th cord.  Unclear as to the reasoning for this separation, unaddressed in original data notes.  Entered as ""1-3"" in database, with original #""1"" now labeled ""4""."
